"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"C11orf24",1446.30131463931,0.211871971751168,0.0685394427619308,0.000753728878454223,0.00719947938463272
"C11orf31",2691.67442700753,0.0464498384967116,0.0549725920565053,0.371204661885221,0.653882893461323
"C11orf35",146.911723754989,-0.0229193955122539,0.128132431105436,0.782911168731004,0.91449745393407
"C11orf42",12.1355370049546,-0.0442577158800494,0.170754218872189,0.282654443239366,NA
"C11orf45",143.183614486494,0.0404282684161412,0.132996790873274,0.631630016100944,0.83584664373735
"C11orf48",348.526679910759,0.023629400087965,0.103576148371525,0.772944740523332,0.910027590450561
"C11orf49",539.330772919238,-0.128367263585273,0.103733233284448,0.124020172679139,0.350664274297807
"C11orf58",4332.2382760799,0.0195916622851952,0.0449327039419131,0.650865357327968,0.847499246927662
"C11orf63",85.4486876950156,-0.0563402859235869,0.153836224737142,0.464893124877744,0.725925770286017
"C11orf65",53.5367018159618,0.0844586610263482,0.169229546366951,0.272883828465798,0.556396144105722
"C11orf68",761.674043702476,0.00864817996182649,0.0832882520006248,0.909916691248261,0.966657629634642
"C11orf71",5.55388269277075,0.00859909414292889,0.16553026395917,0.775366467424147,NA
"C11orf72",11.4074743649841,0.0385689501716156,0.169163254219239,0.345287629434373,NA
"C11orf82",891.157770721315,0.236693624986595,0.0933943584430126,0.00356820774153327,0.0259471020126061
"C11orf83",302.900613138387,0.0125969566227942,0.10471232384659,0.878918949010953,0.95417319080709
"C11orf84",4144.56238948389,0.0531712999609923,0.0434166938631933,0.205421964049194,0.473449553388868
"C11orf87",95.7934308398349,0.0544920849083388,0.144719731306003,0.505021013275899,0.754418424597214
"C11orf94",11.7134959819753,-0.016871885999192,0.164615305782618,0.645108771013198,NA
"C11orf95",1653.9545802551,-0.145679940391578,0.0638337010583241,0.013281629307582,0.0734168877133099
"C11orf96",531.050381230057,-0.170888678921106,0.10803705796017,0.0505749282677819,0.194766485629771
"C12orf10",763.393883021563,-0.0347103278305835,0.0814951095732637,0.62233015238205,0.83052902743587
"C12orf23",1574.35727454802,-0.0755415767062656,0.0610188161294421,0.183283555510751,0.442969489607337
"C12orf36",22.2719835473432,-0.159959436074143,0.276746867425193,0.0238166747781183,0.114353971864304
"C12orf39",117.031938704515,0.0484693529412747,0.139710222839472,0.555954265217007,0.788665481672714
"C12orf4",1047.97177001948,0.0142509810302885,0.0747916976471831,0.832904959574455,0.935732373435441
"C12orf43",711.81180459751,0.00266316289672031,0.0799563647548529,0.971303218902768,0.990031560741725
"C12orf45",456.835119566479,0.429433636617617,0.11619147423761,2.64592815158243e-05,0.00039630123870368
"C12orf49",2103.93219957587,0.0259772629490082,0.056624555428405,0.628546063920013,0.833563030150939
"C12orf5",1057.44697597451,0.726977468924938,0.076004609278564,7.5761468237833e-23,7.85588147573838e-21
"C12orf55",12.024483159093,0.0229541855320675,0.164883023716952,0.577868358937947,NA
"C12orf56",114.107601413547,-0.130722452588176,0.18634928967339,0.143500740574184,0.38229051046245
"C12orf60",106.795710545243,0.0956365943131655,0.156363824598387,0.281601675160162,0.56677724242762
"C12orf61",48.097869900392,-0.0327919127378374,0.155567711516151,0.612910182615016,0.825242669241551
"C12orf65",808.549853723119,0.0341925985196826,0.0800178787687803,0.628894901201416,0.833784437491525
"C12orf66",506.031056124044,0.0518759717508808,0.0977950840952068,0.517848372516888,0.762374263876141
"C12orf68",23.391530671486,-0.00595664879782095,0.159470760738017,0.902386687254386,0.963594220749708
"C12orf71",7.98490117765667,0.0228994311788598,0.166504170301813,0.510635725792945,NA
"C12orf73",300.882528873018,0.0689594065149405,0.110165190862047,0.410324300475788,0.686641590427658
"C12orf75",874.412291350473,0.362194968616339,0.0959950932793087,2.78435069756198e-05,0.000413018403335741
"C12orf76",241.325832728417,0.0180503003330492,0.120522770060094,0.832818747235436,0.935732373435441
"C14orf1",1225.52964928601,-0.134141676494033,0.0761121189197007,0.0487151731646726,0.189792061924794
"C14orf119",582.451020351868,0.0571439390530414,0.0934850533668382,0.463256382261917,0.725274731384381
"C14orf132",1436.75646825076,-0.258595360725453,0.0756821486411871,0.00019003360294268,0.00216859510490355
"C14orf142",216.629203995098,-0.000274623251808598,0.116815366227833,0.996174967759426,0.99841282537515
"C14orf164",8.05425472167314,0.0255237445134168,0.167224701178394,0.439599111482561,NA
"C14orf166",3392.92095683123,0.0649449683987637,0.0468160019920773,0.147885909403479,0.389366439587646
"C14orf2",1497.62622613219,0.101359254097102,0.0624740917070692,0.0800595650186654,0.264186765349231
"C14orf28",76.8860261995569,-0.0264689153036195,0.144726595112475,0.725476082320556,0.886318576157797
"C14orf39",18.4365853207623,0.0362419546780941,0.165665064309775,0.45229865839589,NA
"C14orf79",171.702880964657,-0.0300532452102704,0.123200342363986,0.715822493488454,0.881314760704983
"C15orf27",349.957812067269,-0.707552091020425,0.132675841295342,7.80950786427669e-09,2.35245063710502e-07
"C15orf37",28.0299958072584,0.00406634009133623,0.156063483656147,0.945719385098737,0.979602137057418
"C15orf38",514.866042356904,-0.137583653395433,0.0961281535187358,0.0855714735245771,0.275792818436653
"C15orf40",457.57249658303,-0.165634366647795,0.104918927523331,0.0519958448454105,0.198697091003865
"C15orf41",449.537401109741,-0.0238155541994462,0.0949411382221098,0.760037599826017,0.903323934265099
"C15orf52",32.4777371685337,0.14287594951416,0.240493208523207,0.046334923098371,0.183501950309524
"C15orf59",537.280609205651,0.0753329230779292,0.0935754272097726,0.336842928335869,0.626874909734357
"C15orf61",118.517654112796,0.116719453940261,0.161400399071103,0.203419185457372,0.470644174205599
"C15orf62",69.5512875388142,-0.0458058661911104,0.170753146289837,0.278971562156386,0.564210139727683
"C15orf65",16.3292330459036,0.0104615699468665,0.162316733191428,0.809554148886444,NA
"C16orf11",45.6572710057569,-0.0325852741251702,0.15426584534145,0.622457315536438,0.83052902743587
"C16orf3",9.54100007715797,0.00586506164128673,0.163744500247456,0.875297527857643,NA
"C16orf45",319.547832944923,-0.146126567925965,0.119579541911103,0.107840295853218,0.322091742263872
"C16orf46",31.6157462720123,0.0411203827452446,0.163914703240518,0.454229498922195,0.717821060430385
"C16orf52",550.836801077548,-0.126968366095215,0.0969630697580554,0.11478642535704,0.334194603415314
"C16orf54",540.521374258102,0.16188808343629,0.118608985809564,0.0738459657123255,0.252330448112078
"C16orf70",659.258947251999,0.0860899491988971,0.0909534081180234,0.262384555149377,0.544380537858385
"C16orf71",13.6920946903088,-0.0145631079473684,0.16292919513397,0.73458443645156,NA
"C16orf72",2758.29428829217,-0.192417460095753,0.0611462141311072,0.000712317377523891,0.00686472797070388
"C16orf74",201.637763687403,0.549633075634472,0.192316769565248,0.000316714312730674,0.00335505613800353
"C16orf80",1608.91517737941,0.0476911198417522,0.0715181365364093,0.463643081010225,0.72543897589744
"C16orf87",1149.18637806446,0.0901810009064231,0.0711787719737624,0.163496474115715,0.413301916751961
"C16orf91",327.719768800413,0.0338813976680414,0.104957432833456,0.682388434997976,0.864326017922112
"C16orf93",27.0555714258524,-0.0382680263185816,0.165819728942463,0.419492306045964,0.693144359225155
"C16orf95",47.299715145313,0.0790767214928231,0.172956379469965,0.267941646332385,0.550804969005554
"C16orf96",130.199559324724,-0.0458905196262492,0.140666615889279,0.577685563487873,0.802298412748262
"C17orf103",729.053301321604,-0.174654894149645,0.0873709648673512,0.0213091129048243,0.105236153937483
"C17orf107",15.0896981250582,-0.0196260891143847,0.168499656120456,0.280949691698539,NA
"C17orf49",5.66138499639237,0.000447951489015744,0.165143909569205,0.990391987673827,NA
"C17orf59",149.467926214138,-0.141882157407906,0.176236357501144,0.137483403196062,0.37313737065254
"C17orf67",122.476601073984,-0.150616337797351,0.177339976148648,0.129858681086375,0.360091544570705
"C17orf75",601.497203249732,0.0764241941849443,0.0985569180623992,0.340556390096874,0.631240995325661
"C17orf89",380.886195440033,0.394148414822029,0.125651274354895,0.000216342088038128,0.00243277693159872
"C17orf96",282.692026368888,0.000253060168491485,0.109195249412655,0.998834894638761,0.99930332660614
"C18orf25",713.392640637653,-0.0791556142914972,0.0830090621968931,0.272708299067771,0.556195741327694
"C18orf32",40.0357125264655,-0.0205695494890993,0.152910701028228,0.75187562804442,0.898318942259143
"C18orf54",1044.42808444079,-0.0571697427633604,0.0758235600262774,0.395598173196686,0.676304803385077
"C18orf56",24.9759365967648,-0.0422765197760645,0.164096042577344,0.450377323459052,0.715087553238238
"C18orf8",235.730105191077,0.0657202795444039,0.118038830397963,0.445605409487158,0.712228951520604
"C19orf10",1647.97319584069,-0.069223382055586,0.0668262448352099,0.25915222493158,0.541188534791278
"C19orf24",736.158797253213,0.156932386388928,0.0848184242372415,0.0337019449032604,0.147381092391225
"C19orf26",564.004970273354,0.244025216924407,0.101867102519715,0.00465882820906216,0.0318463881118283
"C19orf35",14.6913635750824,0.0787819501469203,0.190176234056533,0.0560435798874929,NA
"C19orf38",22.4852743165736,-0.0415236850001024,0.165483801785966,0.424600279244481,0.69662093585463
"C19orf40",101.510497141882,0.0474200485030298,0.146952006280944,0.55179837271674,0.78548567005171
"C19orf43",8132.06306957779,0.0763842533285851,0.0394971647558075,0.0465684351211531,0.183953847745976
"C19orf44",199.30750639768,0.00249944290172263,0.119976974920774,0.97810562729501,0.991978211664395
"C19orf45",13.7540939845422,-0.0246067538915509,0.165206782341611,0.531835779071618,NA
"C19orf47",237.207410043,0.172619385504077,0.145082272735721,0.0863015610656255,0.277555736345804
"C19orf48",1810.85827984978,-0.0775820389620116,0.0578267545584586,0.152048010550366,0.395412292438566
"C19orf52",804.372118925738,-0.0316509124839326,0.0911543601463042,0.67749421065659,0.861710945288784
"C19orf53",1479.69357416111,0.130281389964646,0.072750075071773,0.0458286290221246,0.182372785092406
"C19orf57",50.8449804558575,0.0430351844278487,0.153916904527297,0.546659762120667,0.78206140550667
"C19orf68",684.16298917992,-0.0165231037758081,0.0823310780114961,0.815063046795196,0.931048095322619
"C19orf70",228.009721219737,-0.0773336846992221,0.123033965828073,0.377924174181294,0.658938446947628
"C19orf71",93.5249742047009,-0.382466159212638,0.291395081571985,0.0126718049950511,0.0707678638356455
"C19orf73",28.9962538299418,-0.00228231232053646,0.156424137928426,0.965767374060774,0.987680965006945
"C19orf77",25.0783905407095,-0.0861130738027778,0.186361901271327,0.152073131752902,0.395412292438566
"C19orf80",15.0053901491166,-0.0209415265583473,0.16462582523162,0.584244212047413,NA
"C19orf81",36.3719694826531,0.00813501835764032,0.154060240381639,0.896597150582444,0.960630782727378
"C19orf82",162.653418622459,0.105827723749843,0.140734444359181,0.249316876008828,0.529362707398938
"C19orf84",67.6378007615464,0.0898996875814198,0.17516964025875,0.242699864319075,0.521265751208305
"C1D",253.015201763299,-0.0499131706055736,0.112631668696744,0.554104768348649,0.787595569998577
"C1DP1",9.96454486283059,0.0159856133665871,0.164461764953009,0.672259103134047,NA
"C1GALT1",2757.47938024032,-0.275748738551459,0.0516854952138573,2.73393619969582e-08,7.67780416081244e-07
"C1GALT1C1",382.582437745712,0.0183340977696346,0.10252785178187,0.822910360079895,0.933237784246587
"C1QBP",8085.76265535866,0.128352386711645,0.0405568315890463,0.0010602359466569,0.00965674362225341
"C1QL1",297.335860684018,0.0203205971216861,0.11720569825322,0.808321148977378,0.927945684553917
"C1QL2",95.445940056498,-0.121054733217069,0.172265037892792,0.189498254939161,0.451398315624278
"C1QL3",75.0660618197546,-0.00282193179833319,0.146356707594,0.966306216928053,0.987680965006945
"C1QL4",89.7920075345896,0.0487059025755733,0.152314401692309,0.510394546169911,0.758370040194806
"C1QTNF2",16.9878316461471,0.0560764787071472,0.173669987293058,0.239227923470602,NA
"C1QTNF4",75.9136520613949,-0.0151309848578752,0.142372172527797,0.840893883711608,0.939515089302319
"C1QTNF6",285.46199738055,0.00106107332703056,0.114155282137359,0.991057743228381,0.996968369591833
"C1RL",387.408800880357,-0.284187572494213,0.117886230322588,0.00334510677735712,0.0246444604479616
"C1RL-AS1",27.2868777403452,-0.0365029227149168,0.161232639172587,0.537980863815907,0.776131857577357
"C1orf106",1923.94715596218,-0.0212913675371134,0.0610646754810507,0.707047604794595,0.878772647124585
"C1orf111",17.8335331157513,-0.0866856546489322,0.193147412857246,0.077617015979197,NA
"C1orf115",1332.10196355504,-0.237877807514061,0.0688896685027617,0.000177947848232559,0.0020523952891336
"C1orf123",1537.90468792437,0.0315114590911586,0.0668649795256223,0.609282684325459,0.822272336597098
"C1orf131",527.378803638662,0.140010036851438,0.107729487804862,0.101754919960686,0.309294538349809
"C1orf132",34.7089628923557,0.060613918348004,0.166969856785056,0.352077072644918,0.638797652594673
"C1orf134",14.4698519938503,-0.00623601970650311,0.162252002076098,0.878236120742723,NA
"C1orf145",69.2822535163464,-0.0908200883367276,0.166671301742606,0.274468102924031,0.558570300421354
"C1orf162",16.3717356668392,-0.0115812332348037,0.16117974240085,0.801659061784505,NA
"C1orf167",24.9017198585015,-0.0559483958734676,0.171841729485284,0.281904117003708,0.566962700068628
"C1orf172",70.65122101665,0.00544341531235593,0.1422037115141,0.944753756659046,0.979354466193517
"C1orf174",1020.40103389096,0.0265297815869881,0.0793352199751486,0.704355631741552,0.877413784532851
"C1orf177",15.3174598046681,-0.0338110190181045,0.169424368827891,0.268774408857452,NA
"C1orf192",366.181593376155,-0.109906923374942,0.109511438950472,0.197894729023544,0.463128636673155
"C1orf204",8.17893376314856,0.0689486800205036,0.185879667207542,0.0460397164454867,NA
"C1orf21",1292.42901538328,0.000828856768255944,0.0647062181428255,0.990018480983792,0.996857372003458
"C1orf213",15.6977000091738,0.0818475772481228,0.192471139610341,0.0601163248962376,NA
"C1orf216",921.18398456095,0.0383242932478478,0.076192227863871,0.572199052525445,0.798782470218045
"C1orf220",10.8292794259718,0.00348110709042498,0.162970532759761,0.931629138697334,NA
"C1orf226",664.497704467886,-0.308549902701216,0.107763983964737,0.000757002430890518,0.00722434886258704
"C1orf228",16.5501798171126,0.0216414471078703,0.163367304033569,0.634082451386574,NA
"C1orf229",13.0994578741247,-0.0422004114822877,0.169628035793747,0.332160275028462,NA
"C1orf233",1220.21093114404,-0.0524788205484398,0.0711866299320804,0.414137525678099,0.690698898378073
"C1orf35",2151.47801456466,0.0313973444827116,0.0556241382548072,0.550876049328539,0.784731562813899
"C1orf50",265.313979806024,-0.00411819200384393,0.117535099354944,0.962342428171471,0.987149314696199
"C1orf52",1617.51870684748,0.0315244776032186,0.0612607752514116,0.580505383678843,0.803971366884943
"C1orf53",41.5254512680121,0.013410833332015,0.15357920739197,0.834101417591937,0.935913912997777
"C1orf56",253.279446334257,-0.156613365321069,0.144839513021339,0.108844713175979,0.324338598201095
"C1orf74",379.228049591693,0.127863055342068,0.115006337901382,0.14679294790324,0.388020773084824
"C1orf85",735.995121001582,-0.00775953394633363,0.080631164598469,0.91051967993011,0.966873601013937
"C1orf95",74.8100567590075,0.0903926937564917,0.165979414164198,0.271896437070104,0.555222718682826
"C20orf112",1101.5827565475,0.0300872733584852,0.0692634184094583,0.626494162251026,0.831837137974224
"C20orf144",12.9625601577096,-0.0415098608219906,0.168816975083433,0.352336009954423,NA
"C20orf195",41.1122798769313,-0.0870856723071074,0.182359204117619,0.193656113596636,0.457077594446514
"C20orf201",14.4568692561355,-0.0511416891815863,0.17473435081152,0.158902991487411,NA
"C20orf96",331.08491757291,0.0539181256300151,0.115090659792492,0.504887015468436,0.754322745194184
"C21orf119",99.5362119159093,-0.0626606881475809,0.145261869134133,0.452876712211877,0.716917667775599
"C21orf140",15.3550687386373,0.0141523441722532,0.162110487905738,0.754222224153494,NA
"C21orf67",81.357232564942,-0.117041755598725,0.177211883871562,0.186187852417727,0.446685161395499
"C21orf88",422.350264319283,-0.312305956940097,0.116917674315081,0.00139537058379103,0.0121363747433606
"C21orf91",1160.82994784936,-0.120679311934843,0.0686068371001502,0.0535260310454362,0.202842164392219
"C22orf23",81.802536946731,0.0886570173188803,0.164762099524547,0.277267202062523,0.56245697154912
"C22orf29",590.839840988588,0.142239286074219,0.0942511071601184,0.072773827721838,0.250476133178673
"C22orf39",507.125450241349,-0.0532031705894,0.0916456616772559,0.488756611857776,0.742919550333365
"C2CD2L",222.755219682776,0.0871005889914515,0.123367191134788,0.326708761423644,0.616811499158365
"C2CD4A",14.5510784519316,-0.0174824384129338,0.162522582784502,0.69417257757417,NA
"C2CD4B",42.7233628989754,-0.0725831712430201,0.168188699747648,0.309379144034354,0.598769685798003
"C2CD4C",480.500770741998,0.032039410304238,0.137879640085043,0.694062193009495,0.871537807337493
"C2CD4D",45.329744788591,0.0595341269339564,0.162001918699234,0.399885842029599,0.678293080291708
"C2CD5",5240.87399894464,-0.160594933107949,0.0425684377750469,9.38945881898942e-05,0.00118427981174248
"C2ORF15",38.3345815982779,0.0609402346085511,0.168067936033033,0.328244986004575,0.6185206935302
"C2orf15",13.9338954942096,-0.00874020152049409,0.164293236127003,0.795856358086053,NA
"C2orf16",37.5122205975511,-0.0214587769863157,0.159107607502649,0.68500649621337,0.865507915074983
"C2orf27A",58.4695185507843,-0.0806761468906923,0.169718284781898,0.27232448078253,0.555686812804255
"C2orf42",187.632506332439,0.157957259314531,0.159270598044132,0.120335999584539,0.343955800787896
"C2orf44",742.112743923045,0.0615796222433953,0.0776701754775232,0.371487507055164,0.654274257077067
"C2orf47",306.524791272231,0.0629562959781556,0.121669255887823,0.472167377929779,0.731337664921819
"C2orf48",77.514732045456,0.111144074189087,0.175991189025866,0.198897537854051,0.464065566468646
"C2orf49",902.717044578904,-0.00472938495784053,0.0772603407628848,0.943946577026845,0.979082416721891
"C2orf68",1166.01011096852,0.00378838652907231,0.0665783396126583,0.951238476841633,0.98239376884315
"C2orf69",1213.98073813613,-0.161573882956018,0.0723035637905611,0.0134251198681617,0.0739410074863413
"C2orf72",422.960324349894,-0.256597174545874,0.116957878845005,0.00702910183481698,0.0444243044990828
"C2orf81",44.9642850699528,-0.0122594703868476,0.152305734997016,0.850338431662018,0.943517815314663
"C2orf82",42.4241760972468,-0.0627707368257587,0.16615928308016,0.341924028594085,0.632243506697793
"C2orf88",46.9746425505253,0.0119436372816257,0.151980354054267,0.85526790193887,0.944955625739424
"C2orf91",22.6784727429562,-0.0305660998986931,0.164353491105788,0.504656357246614,0.75426538737998
"C3orf14",486.689882369672,-0.0301453020254584,0.0912976738819367,0.692617362751851,0.870329713462153
"C3orf35",26.5528078148724,-0.0102467979630722,0.157239543352487,0.853677023767069,0.9448889484044
"C3orf38",1170.02100318259,0.12090561644188,0.0861558324701197,0.106147174822111,0.318766675934739
"C3orf49",8.43369900442752,-0.0142580089272768,0.164992524638465,0.683734608286364,NA
"C3orf52",331.37809316461,0.0129903158141188,0.107084857039341,0.892303686302044,0.959286507136002
"C3orf58",683.778301343874,-0.101042558039633,0.0843287077314908,0.16739060553036,0.419995414155282
"C3orf62",245.114000910404,0.114520962256978,0.139147302515064,0.214179887566209,0.484459585649049
"C3orf65",27.404258021295,0.0378879022083566,0.165039254569348,0.446732057996442,0.713170534520699
"C3orf70",50.6507662735298,-0.0955251384859397,0.178098916532475,0.21355664008171,0.48372081634975
"C3orf72",11.4067264036028,0.00956367646307874,0.163608882244031,0.809485818462673,NA
"C3orf80",63.3705086433235,-0.0979942423345777,0.180742942373729,0.193225891705637,0.456527266810963
"C3orf83",19.7115848660283,0.0186572702391314,0.162506219851669,0.675290678440632,NA
"C4orf26",10.3989938207573,0.0370473270798194,0.170722475356769,0.226812822420645,NA
"C4orf27",602.464614208201,0.0295474379142603,0.0904846870238332,0.700778240495,0.876034680610466
"C4orf32",40.2012700639955,0.0630308363149827,0.167497610490659,0.341644465097318,0.632062774336847
"C4orf33",79.7549270581712,0.0434841397968335,0.15217549988116,0.546738448549442,0.782070225382303
"C4orf36",156.811150292099,0.027181509098368,0.125459405969821,0.748221499950709,0.896337858804207
"C4orf46",848.399153935317,0.00661707092516003,0.0733619532102737,0.921266573204051,0.969988163770548
"C4orf47",6.91161497597665,0.0121003147567265,0.165487326219906,0.704134390790481,NA
"C4orf48",178.867828418409,0.0520106019223794,0.123074694901073,0.545337641793068,0.780933519602626
"C4orf51",12.5391457635211,-0.0404952539973062,0.169439069318433,0.328493848128774,NA
"C5",180.714709686661,-0.0919318516131209,0.140080924256976,0.306383445714367,0.595536964416678
"C5AR1",7.07358019815833,0.0163958207071989,0.165857605748416,0.616829347684605,NA
"C5orf15",1547.74218887097,-0.133489810320558,0.0629916756481431,0.0216472396302241,0.106498098618767
"C5orf17",10.1701077023086,0.04496187987127,0.172108775325047,0.246195774183512,NA
"C5orf24",898.652848756784,0.116136431015591,0.0872706377028363,0.123212454441443,0.349021042473476
"C5orf30",18.7970600539902,-0.0158181135965246,0.164877361924982,0.635245106153003,NA
